date,firm_id,E,sigma_E,D,r,V,sigma_V,DD,PD_raw,PD_smoothed,success
2020-10-13,XOM,115521.3,0.3131,47704.0,0.011,162703.43149654008,0.22230458780944248,3.1544903052161275,2.415838660416008e-08,1.2371776719691912e-06,True
2020-10-14,XOM,115267.5,0.3123,47704.0,0.0109,162454.34994833058,0.22158865238234224,3.1628243117015886,2.2708330540600207e-08,1.1157307377311302e-06,True
2020-10-15,XOM,116282.7,0.3147,47704.0,0.0109,163469.5499404221,0.22385922012109985,3.1379035308959846,2.686776892371401e-08,1.0068444407735684e-06,True
2020-10-16,XOM,115098.3,0.3151,47704.0,0.0109,162285.14993382603,0.22347993426930562,3.134054196276721,3.0549286722126276e-08,9.092149253064336e-07,True
2020-10-19,XOM,112814.1,0.3181,47704.0,0.0108,160005.66882143926,0.2242805893633375,3.104216371306193,4.8593525942141455e-08,8.231527853208232e-07,True
2020-10-20,XOM,113744.7,0.3156,47704.0,0.0108,160936.26884578454,0.2230561696102634,3.1292382195085033,3.55435854725257e-08,7.443918652954855e-07,True
2020-10-21,XOM,111925.8,0.3175,47704.0,0.0108,159117.36882110164,0.2233347764598948,3.1104145434419834,4.896942310118198e-08,6.748496210438652e-07,True
2020-10-22,XOM,117678.6,0.3496,47704.0,0.0107,164874.88721213836,0.24952523076466698,2.8160044416009704,5.086964853585289e-07,6.582343074684097e-07,True
2020-10-23,XOM,115309.8,0.3536,47704.0,0.0107,162506.08658807076,0.2509047814306563,2.7836634607566695,7.842115589118397e-07,6.70832032617476e-07,True
2020-10-26,XOM,112602.6,0.3589,47704.0,0.0107,159798.88532669412,0.2528996878602591,2.7418593882713385,1.32640590355834e-06,7.363894197336843e-07,True
2020-10-27,XOM,110783.7,0.3602,47704.0,0.0106,157984.70454045778,0.2525833567374689,2.73207385503363,1.6072430946864e-06,8.234747872554035e-07,True
2020-10-28,XOM,106553.7,0.3471,47704.0,0.0106,153754.70640506438,0.2405441707595166,2.8394403486301667,8.372658496079526e-07,8.248538934910352e-07,True
2020-10-29,XOM,111291.3,0.3761,47704.0,0.0106,158492.29790713364,0.2640930074771142,2.612640296730051,4.203267859068026e-06,1.1626952901318417e-06,True
2020-10-30,XOM,110106.9,0.3749,47704.0,0.0105,157312.61838179053,0.2624018738519973,2.6215931963676837,4.172952575350955e-06,1.4637210187203988e-06,True
2020-11-02,XOM,114759.9,0.3945,47704.0,0.0105,161965.60255903046,0.27952170732996534,2.485497808961525,9.735334540287248e-06,2.2908823710419007e-06,True
2020-11-03,XOM,112771.8,0.3912,47704.0,0.0104,159982.22565822492,0.27575837791624613,2.5077914970707265,9.01825120294019e-06,2.9636192543523717e-06,True
2020-11-04,XOM,112179.6,0.3808,47704.0,0.0104,159390.03615586503,0.26800956840912415,2.579033240312518,5.267179743761097e-06,3.193975303330423e-06,True
2020-11-05,XOM,111968.1,0.3808,47704.0,0.0104,159178.5360142841,0.26785970845566115,2.579085587470621,5.324396813066752e-06,3.4070174543350017e-06,True
2020-11-06,XOM,110656.8,0.3808,47704.0,0.0103,157871.95637201014,0.26691363311773336,2.5794153783769627,5.6972175899974554e-06,3.636037467931187e-06,True
2020-11-09,XOM,124658.1,0.5297,47704.0,0.0103,171869.8557239278,0.38426694215036317,1.8182204172763023,0.000761747427605919,7.94471764906498e-05,True
2020-11-10,XOM,127449.9,0.5243,47704.0,0.0103,174662.31658934173,0.3826366962685226,1.8376128112565984,0.000624534197676583,0.00013395587861501522,True
2020-11-11,XOM,126138.6,0.5259,47704.0,0.0102,173355.51784351407,0.38272380089331587,1.8319640177434202,0.0006712732010946535,0.00018768761086809989,True
2020-11-12,XOM,121781.7,0.5254,47704.0,0.0102,168998.31559087112,0.3786791052771108,1.8351069725659397,0.0007419306330081043,0.00024311191308685427,True
2020-11-13,XOM,124742.7,0.5283,47704.0,0.0102,171959.30726715724,0.38330946940347554,1.823395510045375,0.0007360079127847771,0.0002924015130604515,True
2020-11-16,XOM,131933.7,0.5481,47704.0,0.0101,179153.71713473852,0.4037282180874002,1.7502022387042218,0.0009653946766304377,0.00035970082942212583,True
2020-11-17,XOM,133710.3,0.5464,47704.0,0.0101,180930.68358856806,0.4038818877994722,1.755630971505611,0.0008927173168671728,0.00041300247816996346,True
2020-11-18,XOM,128634.3,0.5611,47704.0,0.0101,175852.1648959372,0.41057428637846843,1.707006200136475,0.0013637801751851123,0.0005080802478768289,True
2020-11-19,XOM,129311.1,0.5426,47704.0,0.01,176536.17689220168,0.3975366844947376,1.7702156176779869,0.0009106200968315665,0.0005483342327743414,True
2020-11-20,XOM,127703.7,0.542,47704.0,0.01,174928.67904197026,0.3957677763594137,1.7727976343673093,0.0009337637534467378,0.0005868771848433379,True
2020-11-23,XOM,136079.1,0.5706,47704.0,0.01,183301.28557076555,0.4237382048978922,1.6738595522361988,0.0014017821851152253,0.0006683676848738698,True
2020-11-24,XOM,145131.3,0.5944,47704.0,0.0099,192355.33064025946,0.4486508770002169,1.5977077280747551,0.0018329404389348322,0.0007848249602842659,True
2020-11-25,XOM,141070.5,0.603,47704.0,0.0099,188291.66462490964,0.45200537005775077,1.5734817813391806,0.0023026188320184574,0.0009366043474627288,True
2020-11-27,XOM,138955.5,0.6065,47704.0,0.0098,186179.91564546374,0.4529188226138891,1.563956718202395,0.0025419174265119797,0.0010971356553724548,True
2020-11-30,XOM,131806.8,0.6277,47704.0,0.0098,179021.47212283546,0.46258264643004315,1.5070126443261667,0.004038641544686039,0.0013912862443117308,True
2020-12-01,XOM,133118.1,0.6232,47704.0,0.0098,180335.11225920366,0.46041726266349303,1.5188394676342387,0.0036884875828616056,0.0016210063781722831,True
2020-12-02,XOM,138067.2,0.6297,47704.0,0.0097,185288.25957669943,0.46960992449374034,1.4998600938192617,0.0037335151854751827,0.0018322572589071788,True
2020-12-03,XOM,138997.8,0.6259,47704.0,0.0097,186220.6587852852,0.4675403235299059,1.5098394632926275,0.003467838579875354,0.0019958153910072055,True
2020-12-04,XOM,144116.1,0.6184,47704.0,0.0097,191343.14275256425,0.4660515349234295,1.5289973047774772,0.0028178370891054124,0.0020780175608184777,True
2020-12-07,XOM,141408.9,0.6179,47704.0,0.0096,188640.0254036177,0.4634904709663329,1.531115669449125,0.002932723176207964,0.002163488122358785,True
2020-12-08,XOM,146019.6,0.6148,47704.0,0.0096,193252.95620136478,0.4647916766826848,1.5385266536492401,0.002569602182599709,0.0022040995283834582,True
2020-12-09,XOM,147965.4,0.6101,47704.0,0.0096,195200.5172144375,0.4626922567959105,1.5512795606732792,0.002293805029056139,0.002213070078450842,True
2020-12-10,XOM,152153.1,0.5944,47704.0,0.0095,199397.2531792804,0.45371872460213375,1.5959359643586837,0.0016072911689511734,0.002152492187500173,True
2020-12-11,XOM,151434.0,0.5887,47704.0,0.0095,198679.0683314054,0.44884797735002707,1.6132755115433206,0.001463660518094818,0.0020836090205589193,True
2020-12-14,XOM,145977.3,0.6013,47704.0,0.0094,193223.57791791254,0.4544727740370492,1.5771469404294725,0.0020434776708455745,0.002079595885587547,True
2020-12-15,XOM,148811.4,0.5944,47704.0,0.0094,196059.7071103465,0.4513205618863216,1.5967786573481522,0.0017119323711911425,0.0020428295341475963,True
2020-12-16,XOM,151095.6,0.5893,47704.0,0.0094,198345.23499574076,0.4490586986077849,1.611542366839659,0.001490481624697362,0.0019875947432021527,True
2020-12-17,XOM,150334.2,0.5892,47704.0,0.0093,197588.45807463708,0.4484333611547647,1.6120394424805873,0.0015099082112144978,0.0019398260900030605,True
2020-12-18,XOM,147711.6,0.5936,47704.0,0.0093,194964.59436615932,0.4498970932390802,1.5994524294230275,0.0017228959591393243,0.0019181330769165532,True
2020-12-21,XOM,145046.7,0.596,47704.0,0.0093,192298.6995208003,0.4497346287001827,1.592992591268823,0.0018928099806642062,0.0019156007672913047,True
2020-12-22,XOM,142593.3,0.4865,47704.0,0.0092,189859.86852210917,0.36539554916068406,1.9872093096907828,0.00014577872312402274,0.0017386185628736938,True
2020-12-23,XOM,144412.2,0.4844,47704.0,0.0092,191678.8363168557,0.36496109568166646,1.995995291184312,0.00012931406401627037,0.0015776881129872292,True
2020-12-24,XOM,143820.0,0.4831,47704.0,0.0092,191086.6509146701,0.36361217857319705,2.001870504487475,0.00012612892798050484,0.0014325321944859703,True
2020-12-28,XOM,144285.3,0.4687,47704.0,0.0091,191556.88469491072,0.3530423596335703,2.0673958087383535,7.625706445065671e-05,0.001296904681481946,True
2020-12-29,XOM,142677.9,0.4681,47704.0,0.0091,189949.4772621228,0.3516131234338612,2.070576274065177,7.847746163039048e-05,0.0011750619594963917,True
2020-12-30,XOM,143820.0,0.4408,47704.0,0.009,191096.50439338994,0.33174986150594155,2.206462531780144,2.6226897668143654e-05,0.0010601784533132285,True
2020-01-02,F,27557.6,0.5661,139485.0,0.018,164378.03151858578,0.09761038943529102,1.7024679849031903,0.03453817764910429,0.03453817764910429,True
2020-01-03,F,26930.4,0.5661,139485.0,0.0179,163766.2503389971,0.0957777860445925,1.7018931534604218,0.03479432543019178,0.034672992270729286,True
2020-01-06,F,26773.6,0.5661,139485.0,0.0179,163609.89328520626,0.09531928663006202,1.7017481042492482,0.03485844555890604,0.03474142521839598,True
2020-01-07,F,27048.0,0.5661,139485.0,0.0179,163883.52098085306,0.09612104295549267,1.7020014222042115,0.03474633067355051,0.03474285163745807,True
2020-01-08,F,27048.0,0.5661,139485.0,0.0178,163897.21276547838,0.09611315437663238,1.7019989371508972,0.034747433578756294,0.034743970521318834,True
2020-01-09,F,27087.2,0.5661,139485.0,0.0178,163936.30350150933,0.09622744857422465,1.7020349281586538,0.034731454424207026,0.03474129933218111,True
2020-01-10,F,27048.0,0.5661,139485.0,0.0178,163897.21276547838,0.09611315437663238,1.7019989371508972,0.034747433578756294,0.03474247514397429,True
2020-01-13,F,27008.8,0.5661,139485.0,0.0177,163871.81547329744,0.09599092084352338,1.7019604121828869,0.034764523653918994,0.0347463464768162,True
2020-01-14,F,27165.6,0.5661,139485.0,0.0177,164028.17888119782,0.09644795100763433,1.7021042773672443,0.03470062901132146,0.03473888336963194,True
2020-01-15,F,26891.2,0.5661,139485.0,0.0177,163754.54575620082,0.0956475320906663,1.7018519969937236,0.03481253976293604,0.034750192129826434,True
2020-01-16,F,26812.8,0.5661,139485.0,0.0176,163690.06194118038,0.09541046904281232,1.7017769897543873,0.03484569280519865,0.03476410966845761,True
2020-01-17,F,26773.6,0.5661,139485.0,0.0176,163650.97314245105,0.09529577812939523,1.7017406539837485,0.03486173353015205,0.034777714445501484,True
2020-01-21,F,26930.4,0.5661,139485.0,0.0175,163821.02592493,0.09574632355808205,1.701883215973072,0.03479872494212009,0.03478053157055381,True
2020-01-22,F,26773.6,0.5661,139485.0,0.0175,163664.6691696327,0.09528794297942206,1.7017381705953367,0.03486282938636234,0.03479120252400974,True
2020-01-23,F,26734.4,0.5661,139485.0,0.0174,163639.27807963017,0.09516537334600392,1.7016993023997549,0.03487997303313202,0.034802381156148234,True
2020-01-24,F,26303.2,0.5661,139485.0,0.0174,163209.32287861514,0.09389938339450148,1.7012957809551899,0.03505710178660136,0.03483364680751324,True
2020-01-27,F,25989.6,0.5661,139485.0,0.0174,162896.6493446777,0.09297414206970761,1.7009984919923162,0.03518661965098076,0.034876008893994184,True
2020-01-28,F,26224.8,0.5661,139485.0,0.0173,163144.85184347891,0.09366070219847343,1.7012192825917483,0.035090507881697056,0.03490124687890534,True
2020-01-29,F,26342.4,0.5661,139485.0,0.0173,163262.10730491742,0.09400701837966556,1.701330234764619,0.03504203824654134,0.034917524940402296,True
2020-01-30,F,26303.2,0.5661,139485.0,0.0173,163223.02187208997,0.09389163920024833,1.7012933010333293,0.035058185613692235,0.034933537797303814,True
2020-01-31,F,26224.8,0.5661,139485.0,0.0172,163158.55224560713,0.0936529736203638,1.7012168033440676,0.03509158963994283,0.034951284845658785,True
2020-02-03,F,26695.2,0.5661,139485.0,0.0172,163627.58884955084,0.09503494139864328,1.701657902300723,0.0348982174342118,0.034945398427147265,True
2020-02-04,F,27322.4,0.5661,139485.0,0.0172,164253.03227519343,0.09686435497627634,1.702234927699428,0.03464242602805161,0.034912154827579235,True
2020-02-05,F,24735.2,0.5661,139485.0,0.0171,161687.2419229791,0.08921226047423812,1.6997690860026236,0.035713761481938784,0.03499926387161799,True
2020-02-06,F,24539.2,0.5661,139485.0,0.0171,161491.87707935314,0.0886224201456475,1.6995733127074657,0.035796491094941034,0.03508515252294567,True
2020-02-07,F,24108.0,0.5661,139485.0,0.0171,161062.1009896253,0.08731932666213338,1.699137912179298,0.035979331707514085,0.03518074687047804,True
2020-02-10,F,23990.4,0.5661,139485.0,0.017,160958.59995322613,0.08695534926107731,1.6990155856404656,0.03603041981958035,0.03527096003731399,True
2020-02-11,F,24108.0,0.5661,139485.0,0.017,161075.80514958064,0.08731202040902161,1.6991354597690351,0.035980357139909415,0.03534581738937512,True
2020-02-12,F,24500.0,0.5661,139485.0,0.017,161466.5089827074,0.08849688072095613,1.6995315397843518,0.03581410158510651,0.0353949605133325,True
2020-02-13,F,24539.2,0.5661,139485.0,0.0169,161519.2863563512,0.08860763222829428,1.699568394057527,0.035798565468288544,0.03543710767586591,True
2020-02-14,F,24108.0,0.318,139485.0,0.0169,161254.91002013496,0.04755618714847999,3.141845231114889,0.00036080685741717266,0.031790346195214605,True
2020-02-18,F,23990.4,0.3133,139485.0,0.0168,161151.141843245,0.046652407435474094,3.189223264856642,0.00029989739502930704,0.028529328270332565,True
2020-02-19,F,23794.4,0.3135,139485.0,0.0168,160955.13705609404,0.046357375587520844,3.187196035503807,0.0003044815855725922,0.02561683848023535,True
2020-02-20,F,23872.8,0.3117,139485.0,0.0168,161033.57685296622,0.04621966471468929,3.205678537374389,0.0002818731601024391,0.02301086235392821,True
2020-02-21,F,23480.8,0.3139,139485.0,0.0167,160655.2443061018,0.04589063073709776,3.183142184742409,0.0003129871011316445,0.02068279980273877,True
2020-02-24,F,22500.8,0.3302,139485.0,0.0167,159674.7327898308,0.04655429511776825,3.025151643950519,0.0005993530235015847,0.018628167548473032,True
2020-02-25,F,21520.8,0.3485,139485.0,0.0167,158693.7411610652,0.047305993829278616,2.864831094348863,0.0011189437985566718,0.016841009544882046,True
2020-02-26,F,21442.4,0.3483,139485.0,0.0166,158629.0745630059,0.04712567199013985,2.866497956546694,0.0011148219682065269,0.015239160235194357,True
2020-02-27,F,20736.8,0.3539,139485.0,0.0166,157923.0697386337,0.04652391376319,2.8205563576865353,0.0013406898303833105,0.013826106323085681,True
2020-02-28,F,20697.6,0.3545,139485.0,0.0166,157883.82216681156,0.04652725590542674,2.8157147362609645,0.0013653876082938832,0.012561340089966488,True
2020-03-02,F,21403.2,0.3754,139485.0,0.0165,158600.85378767244,0.050761006231500205,2.6562394227407475,0.0023285990606652517,0.01152427005735771,True
2020-03-03,F,20736.8,0.3816,139485.0,0.0165,157933.59137344666,0.05022235601668996,2.6120359875596595,0.002745017597073737,0.010635706470292503,True
2020-03-04,F,21050.4,0.386,139485.0,0.0164,158260.16141716353,0.05147487757960691,2.5815161674647196,0.003014845992148394,0.009865319297568391,True
2020-03-05,F,20031.2,0.403,139485.0,0.0164,157237.64322238733,0.05153623025902353,2.469106953200016,0.004434576533142405,0.009316926855284383,True
2020-03-06,F,19286.4,0.4103,139485.0,0.0164,156491.17581548734,0.05079434430457051,2.4233193747417165,0.005198432084895377,0.00890145112117475,True
2020-03-09,F,17561.6,0.4719,139485.0,0.0163,154754.57725094724,0.05422556002467673,2.0868201927138292,0.014289398832186297,0.009444511724117881,True
2020-03-10,F,18620.0,0.5184,139485.0,0.0163,155771.76780311935,0.06329411174047564,1.8787461038052138,0.024380852328841043,0.010948780438645174,True
2020-03-11,F,17561.6,0.5323,139485.0,0.0163,154700.16969485214,0.06195731953266215,1.820963200355518,0.02851221569754958,0.012716370584623327,True
2020-03-12,F,15915.199999999999,0.5781,139485.0,0.0162,153008.18767224174,0.06252903498616706,1.646125752096734,0.04384810066821935,0.015847473594163074,True
2020-03-13,F,16738.399999999998,0.6102,139485.0,0.0162,153761.86771004117,0.06978302466194368,1.5375827775633788,0.05550165134680541,0.019833434113931445,True
