date,firm_id,E,sigma_E,D,r,V,sigma_V,DD,PD,success
2020-02-27,AAPL,1124550.0,0.3634,132480.0,0.0166,1254848.9845116767,0.3256658570427537,2.6791571309896116,5.530984932577356e-12,True
2020-02-28,AAPL,1123870.0,0.3636,132480.0,0.0166,1254168.9845116755,0.32582461936685564,2.6776129842197034,5.731251374145782e-12,True
2020-03-02,AAPL,1228590.0,0.4581,132480.0,0.0165,1358902.0148466602,0.4141704656360062,2.0900136800255584,2.4676066814981806e-08,True
2020-03-03,AAPL,1189490.0,0.4648,132480.0,0.0165,1319802.014588717,0.41890749412496975,2.057796622141377,5.2585490710339016e-08,True
2020-03-04,AAPL,1244740.0,0.4859,132480.0,0.0164,1375065.045562843,0.43984768237600397,1.959337485982209,1.3958945741670496e-07,True
2020-03-05,AAPL,1204280.0,0.4941,132480.0,0.0164,1334605.0439607454,0.4458508279137518,1.92417755572818,2.9437506723520757e-07,True
2020-03-06,AAPL,1188300.0,0.4946,132480.0,0.0164,1318625.0435334204,0.44571669624575566,1.9222917333462075,3.3565860220216933e-07,True
2020-03-09,AAPL,1094290.0000000002,0.5419,132480.0,0.0163,1224628.0102178277,0.48422547851204994,1.7383036730311634,5.8161014524215385e-06,True
2020-03-10,AAPL,1173170.0,0.581,132480.0,0.0163,1303507.8487016584,0.5229065725102477,1.6049431470582072,1.7201901674233284e-05,True
2020-03-11,AAPL,1132370.0,0.5812,132480.0,0.0163,1262707.7962496183,0.5212090427273876,1.60513347238903,2.0986117165137593e-05,True
2020-03-12,AAPL,1020510.0,0.6374,132480.0,0.0162,1150858.2539015142,0.5652169271467492,1.44534116503331,0.00017792240357096116,True
2020-03-13,AAPL,1142910.0,0.7373,132480.0,0.0162,1273242.3247694392,0.6618811989761348,1.2106411573373017,0.0009278271139767973,True
2020-03-16,AAPL,995860.0,0.8139,132480.0,0.0162,1126109.5362775463,0.7200477142996741,1.0727371922393705,0.004211474060744993,True
2020-03-17,AAPL,1039550.0,0.8271,132480.0,0.0161,1169804.7032843714,0.7352997278434101,1.0492559048764103,0.004441538293832196,True
2020-03-18,AAPL,1014220.0,0.8207,132480.0,0.0161,1144477.4827155247,0.7275874104413943,1.0606870466113627,0.004371725861764464,True
2020-03-19,AAPL,1006400.0,0.8194,132480.0,0.0161,1136657.3000465634,0.725796323906435,1.0631163568633235,0.00438692655838701,True
2020-03-20,AAPL,942480.0,0.8329,132480.0,0.016,1072706.2884760478,0.7322170951845097,1.0429811903350399,0.005999945999243093,True
2020-03-23,AAPL,922420.0,0.8334,132480.0,0.016,1052637.3314541196,0.7307662806549375,1.042897533261596,0.006338024589546793,True
2020-03-24,AAPL,1015070.0,0.8925,132480.0,0.016,1145184.9484991306,0.7917631654088636,0.9490850579629294,0.009424935525684573,True
2020-03-25,AAPL,1009460.0,0.8925,132480.0,0.0159,1139584.7399342654,0.7912678942840959,0.94927260594116,0.009535752558884048,True
2020-03-26,AAPL,1062500.0,0.9051,132480.0,0.0159,1192616.5936586098,0.8070194996525206,0.9295998081750284,0.009664047401084034,True
2020-03-27,AAPL,1018640.0,0.9108,132480.0,0.0159,1148711.8150905774,0.8084615808006926,0.9229922403786879,0.011094011942020105,True
2020-03-30,AAPL,1047710.0,0.9165,132480.0,0.0158,1177794.0064113867,0.8160518976475759,0.9141558688295973,0.011044887347984426,True
2020-03-31,AAPL,1045500.0,0.9159,132480.0,0.0158,1175584.6462835055,0.8153275700757078,0.9150539305514838,0.011031666963612139,True
2020-04-01,AAPL,990420.0,0.9235,132480.0,0.0158,1120437.984395955,0.8173009545846457,0.9064279462524929,0.013108196695265379,True
2020-04-02,AAPL,1007080.0,0.9263,132480.0,0.0157,1137112.7074495817,0.8213227483815442,0.9020671405992416,0.013008478868754243,True
2020-04-03,AAPL,992630.0,0.9254,132480.0,0.0157,1122655.0999702455,0.819198142580786,0.9037725582419136,0.013269269358474283,True
2020-04-06,AAPL,1079160.0,0.956,132480.0,0.0157,1209126.1812342189,0.8542727992661607,0.8606050462379933,0.014641064812067367,True
2020-04-07,AAPL,1066580.0,0.9518,132480.0,0.0156,1196567.1898671973,0.8494277675121955,0.8664049444590555,0.01446096435294096,True
2020-04-08,AAPL,1093949.9999999998,0.9538,132480.0,0.0156,1223950.2690601596,0.8534694355538283,0.8629977965427489,0.01402153422290144,True
2020-04-09,AAPL,1101770.0,0.9345,132480.0,0.0156,1231851.409597624,0.8366217826694157,0.8880901160555849,0.011737081058319101,True
2020-04-13,AAPL,1123530.0,0.9361,132480.0,0.0155,1253632.5144149195,0.8397244084398022,0.8853331517478203,0.011455559570297622,True
2020-04-14,AAPL,1180140.0,0.9076,132480.0,0.0154,1310371.9074872583,0.8179046836921059,0.9227576324707588,0.007938908806785711,True
2020-04-15,AAPL,1169430.0,0.9031,132480.0,0.0154,1299668.8285792875,0.8130976490140743,0.9293877364726548,0.007745230732061587,True
2020-04-16,AAPL,1178780.0,0.8931,132480.0,0.0154,1309046.4963079893,0.8046608977876426,0.9434438900783235,0.006879373471022955,True
2020-04-17,AAPL,1162800.0,0.8889,132480.0,0.0153,1293082.9757902771,0.7997734586606098,0.949960043227545,0.006793678043948073,True
2020-04-20,AAPL,1138660.0,0.8901,132480.0,0.0153,1268930.8584006052,0.7991883524079967,0.9488703818356412,0.007206709306961761,True
2020-04-21,AAPL,1103470.0,0.8634,132480.0,0.0153,1233785.3164028258,0.772586758715143,0.9896755231619104,0.0058387467907193465,True
2020-04-22,AAPL,1135260.0,0.8416,132480.0,0.0152,1265634.6168046275,0.7551732161746275,1.022932031660648,0.004255155708805254,True
2020-04-23,AAPL,1130840.0,0.8352,132480.0,0.0152,1261222.7184131807,0.749108346941866,1.033373941874004,0.003978921807672415,True
2020-04-24,AAPL,1163480.0,0.7826,132480.0,0.0152,1293920.9360933464,0.7038127280493978,1.1230035806470682,0.0018200883127815013,True
2020-04-27,AAPL,1164330.0,0.7037,132480.0,0.0151,1294815.8439702534,0.632809696340395,1.2813407500425342,0.0004665643565636691,True
2020-04-28,AAPL,1145460.0,0.589,132480.0,0.0151,1275954.2218507966,0.5287631194260098,1.5805949255802343,2.5851623510925003e-05,True
2020-04-29,AAPL,1183030.0,0.5835,132480.0,0.0151,1313524.3350080089,0.525532033012449,1.5969170509607709,1.8048569412327016e-05,True
2020-04-30,AAPL,1208020.0,0.5784,132480.0,0.015,1338527.4509609458,0.5220061712996125,1.6125547659817951,1.343381213229909e-05,True
2020-05-01,AAPL,1188470.0,0.5807,132480.0,0.015,1318977.415279267,0.5232428539323709,1.6056248642961302,1.5965921814849358e-05,True
2020-05-04,AAPL,1205300.0,0.5421,132480.0,0.015,1335807.5913618684,0.48913729935170974,1.7355053743577427,3.2344296808978456e-06,True
2020-05-05,AAPL,1223490.0,0.5348,132480.0,0.0149,1354010.6566477476,0.4832477283087054,1.7618149429838195,2.1210563243544874e-06,True
2020-05-06,AAPL,1236070.0,0.4612,132480.0,0.0149,1366590.6809130393,0.4171515973753509,2.0746426479742444,2.9571290428403894e-08,True
2020-05-07,AAPL,1248820.0,0.4598,132480.0,0.0149,1379340.680960393,0.41629123621300307,2.081343396423047,2.43835802967662e-08,True
2020-05-08,AAPL,1278570.0,0.4425,132480.0,0.0148,1409103.7338526999,0.40150857006664037,2.16944467275557,5.184120854834611e-09,True
2020-05-11,AAPL,1298630.0,0.419,132480.0,0.0148,1429163.7338908897,0.3807303230009963,2.300687033219241,5.455370084792397e-10,True
2020-05-12,AAPL,1283840.0,0.4184,132480.0,0.0148,1414373.7338906007,0.3797855143631631,2.3044101850014136,5.853634310047689e-10,True
2020-05-13,AAPL,1268370.0,0.4213,132480.0,0.0147,1398916.7879143998,0.38198432219703077,2.2875666049989825,8.831524017213771e-10,True
2020-05-14,AAPL,1276190.0,0.3819,132480.0,0.0147,1406736.7879209023,0.3464592418321615,2.5403143905149053,1.1276454172579456e-11,True
2020-05-15,AAPL,1268540.0,0.3834,132480.0,0.0147,1399086.78792088,0.3476254941434992,2.5298534650153974,1.473735639626359e-11,True
2020-05-18,AAPL,1298460.0,0.3799,132480.0,0.0146,1429019.8432524775,0.34519111566538574,2.554259168154081,6.921420936219587e-12,True
2020-05-19,AAPL,1290980.0,0.3016,132480.0,0.0146,1421539.8432525198,0.2738998621491626,3.253661942156121,4.729692332758978e-18,True
2020-05-20,AAPL,1316140.0,0.2991,132480.0,0.0146,1446699.8432525198,0.27210722042873164,3.2816702717449293,1.6141171024933256e-18,True
2020-05-21,AAPL,1306280.0,0.2968,132480.0,0.0145,1436852.8998896661,0.2698285281562327,3.3081346484266185,1.0365235523244213e-18,True
2020-05-22,AAPL,1314610.0,0.2968,132480.0,0.0145,1445182.8998896661,0.2699839910874381,3.3080644010760563,8.97626243982223e-19,True
2020-05-26,AAPL,1305770.0,0.2962,132480.0,0.0144,1436355.9578325413,0.2692710473774568,3.3150878823635397,8.91201438937034e-19,True
2020-05-27,AAPL,1311380.0,0.2632,132480.0,0.0144,1441965.9578325413,0.2393643299177426,3.745102072687161,1.807386959901806e-23,True
2020-05-28,AAPL,1312060.0,0.2606,132480.0,0.0143,1442659.017081276,0.23700876730721984,3.7835381531234322,6.442178040622141e-24,True
2020-05-29,AAPL,1310700.0,0.2607,132480.0,0.0143,1441299.017081276,0.23707744557649507,3.7820557797078913,6.9110703800554e-24,True
2020-06-01,AAPL,1326850.0,0.2566,132480.0,0.0143,1457449.017081276,0.23360659983050444,3.8440702861927583,8.982053965174731e-25,True
2020-06-02,AAPL,1332970.0,0.2451,132480.0,0.0142,1463582.077636001,0.22322693844520808,4.029247744596156,4.408484001434805e-27,True
2020-06-03,AAPL,1340280.0,0.2197,132480.0,0.0142,1470892.077636001,0.20019110844263685,4.506134637225216,1.880031972154384e-33,True
2020-06-04,AAPL,1328720.0,0.2135,132480.0,0.0142,1459332.077636001,0.1943914779750921,4.639662786757784,3.60176272199592e-35,True
2020-06-05,AAPL,1366630.0,0.2218,132480.0,0.0141,1497255.1394968468,0.20244948603038962,4.462449190731103,3.385585782897295e-33,True
2020-06-08,AAPL,1374790.0,0.2113,132480.0,0.0141,1505415.1394968468,0.1929654610584104,4.688621208722777,1.513697769239583e-36,True
2020-06-09,AAPL,1418140.0,0.2236,132480.0,0.0141,1548765.1394968468,0.20474124539061803,4.425486372656787,2.3816757981422463e-33,True
2020-06-10,AAPL,1454690.0,0.2193,132480.0,0.014,1585328.2026639439,0.2012286894184077,4.513880564452402,4.322950430586229e-35,True
2020-06-11,AAPL,1384820.0,0.2612,132480.0,0.014,1515458.2026639439,0.23868357619509178,3.7740881611476507,1.66264528192035e-24,True
2020-06-12,AAPL,1396720.0,0.2571,132480.0,0.014,1527358.2026639439,0.2351096885965636,3.8359125913266134,2.3031104494847816e-25,True
2020-06-15,AAPL,1414060.0,0.25,132480.0,0.0139,1544711.2671374232,0.22885506629225738,3.947741154343788,6.4030101069112716e-27,True
2020-06-16,AAPL,1451460.0,0.256,132480.0,0.0139,1582111.2671374232,0.23485943572652287,3.852509342679143,4.245557356805956e-26,True
2020-06-17,AAPL,1449420.0,0.2556,132480.0,0.0139,1580071.2671374232,0.2344652163234864,3.858718424599384,3.716716543612318e-26,True
2020-06-18,AAPL,1450100.0,0.2557,132480.0,0.0138,1580764.332917415,0.23456410405173855,3.8571642089135607,3.8404683343357866e-26,True
2020-06-19,AAPL,1441770.0,0.2573,132480.0,0.0138,1572434.332917415,0.23591918129324266,3.8325621965491425,9.338521455194865e-26,True
2020-06-22,AAPL,1479510.0,0.2589,132480.0,0.0138,1610174.332917415,0.2378904759873824,3.807979387769294,8.288370118130134e-26,True
2020-06-23,AAPL,1511130.0,0.2614,132480.0,0.0137,1641807.4000040502,0.24059422652431173,3.7703290485638736,1.2560729142955342e-25,True
2020-06-24,AAPL,1484440.0,0.2654,132480.0,0.0137,1615117.4000040502,0.24392677305195729,3.711990802105819,1.1428932994273338e-24,True
2020-06-25,AAPL,1504160.0,0.2614,132480.0,0.0137,1634837.4000040502,0.24050552275158407,3.7703696617936138,1.4511228191678951e-25,True
2020-06-26,AAPL,1457920.0,0.282,132480.0,0.0136,1588610.4683974592,0.25880066109819727,3.4868903035638366,8.495614302718991e-22,True
2020-06-29,AAPL,1491410.0,0.2851,132480.0,0.0136,1622100.4683974592,0.26212987342597,3.4474640718592156,1.304451559725238e-21,True
2020-06-30,AAPL,1503990.0,0.2801,132480.0,0.0136,1634680.4683974592,0.2577063876552662,3.5110444861652854,1.9360527480553422e-22,True
2020-07-01,AAPL,1501100.0,0.2791,132480.0,0.0135,1631803.5380977732,0.25674476106411775,3.5240649919059006,1.44403547568044e-22,True
2020-07-02,AAPL,1501100.0,0.2761,132480.0,0.0135,1631803.5380977732,0.25398505385060643,3.563625294643307,4.9684308066695586e-23,True
2020-07-06,AAPL,1541220.0,0.2809,132480.0,0.0134,1671936.6091051225,0.2589384640337777,3.5004817763527223,1.3214030962250705e-22,True
2020-07-07,AAPL,1536460.0,0.2821,132480.0,0.0134,1667176.6091051225,0.2599816738982069,3.4851144050501204,2.176633039879952e-22,True
2020-07-08,AAPL,1572160.0,0.2843,132480.0,0.0133,1702889.6814196378,0.26247448230042036,3.4570069525689378,2.492263125178884e-22,True
2020-07-09,AAPL,1578960.0,0.2843,132480.0,0.0133,1709689.6814196378,0.2625612895879906,3.4569671104198796,2.2190497668673604e-22,True
2020-07-10,AAPL,1581680.0,0.2841,132480.0,0.0133,1712409.6814196378,0.2624110879692934,3.4594697160005867,1.97867712697856e-22,True
2020-07-13,AAPL,1574540.0,0.2851,132480.0,0.0132,1705282.75504145,0.2632415956992627,3.4469549320530004,3.146243721979101e-22,True
2020-07-14,AAPL,1600550.0,0.2861,132480.0,0.0132,1731292.75504145,0.2644944670585156,3.4343325367800337,2.843644796186632e-22,True
2020-07-15,AAPL,1611600.0,0.2861,132480.0,0.0132,1742342.75504145,0.2646314901233441,3.434269561789312,2.364887660327835e-22,True
2020-07-16,AAPL,1591710.0,0.2912,132480.0,0.0131,1722465.8299706897,0.26909442469093164,3.372090158094595,1.753360606889752e-21,True
2020-07-17,AAPL,1588480.0,0.289,132480.0,0.0131,1719235.8299706897,0.26702021419301486,3.3987160841754243,9.09997015794105e-22,True
2020-07-20,AAPL,1621970.0,0.2848,132480.0,0.0131,1752725.8299706897,0.2635535162940826,3.4504424688527138,1.2799431557188848e-22,True
2020-07-21,AAPL,1599530.0,0.2904,132480.0,0.013,1730298.9062074877,0.2684527568698343,3.3816747677939105,1.1985735603221644e-21,True
2020-07-22,AAPL,1604120.0,0.2795,132480.0,0.013,1734888.9062074877,0.2584324206536231,3.5182483351735874,2.6868320646177275e-23,True
2020-07-23,AAPL,1531020.0,0.3069,132480.0,0.013,1661788.9062074877,0.28274953321004126,3.1934867440959294,4.388289648312914e-19,True
2020-07-24,AAPL,1527280.0,0.2686,132480.0,0.0129,1658061.9837519748,0.2474137949030998,3.6661810601476543,1.7986300386891678e-24,True
2020-07-27,AAPL,1563490.0,0.2746,132480.0,0.0129,1694271.9837519748,0.2534034427239942,3.5833587548473513,9.174822368476616e-24,True
2020-07-28,AAPL,1537820.0,0.2795,132480.0,0.0129,1668601.9837519748,0.2575932989174118,3.5186334396862913,8.709788668639925e-23,True
2020-07-29,AAPL,1567230.0,0.2749,132480.0,0.0128,1698025.0626042816,0.25372506925392774,3.5793006958319795,9.614752404212532e-24,True
2020-07-30,AAPL,1586270.0,0.276,132480.0,0.0128,1717065.0626042816,0.2549760804911853,3.564462108729973,1.0261828479494945e-23,True
2020-07-31,AAPL,1752360.0,0.4031,132480.0,0.0128,1883155.0626042674,0.37510257629762395,2.3940410489035218,2.215635779236087e-12,True
2020-08-03,AAPL,1796390.0,0.4049,132480.0,0.0127,1927198.1427645264,0.3774175028705034,2.382336004564058,1.975582740568814e-12,True
2020-08-04,AAPL,1808460.0,0.401,132480.0,0.0127,1939268.1427645325,0.37395161793011505,2.4071092976931996,1.082612969043001e-12,True
2020-08-05,AAPL,1814920.0,0.3988,132480.0,0.0127,1945728.1427645343,0.3719893235255432,2.4212946479626187,7.670917374006729e-13,True
2020-08-06,AAPL,1878330.0,0.4003,132480.0,0.0126,2009151.2242328748,0.37423539331197203,2.411187610045522,5.713375827891849e-13,True
2020-08-07,AAPL,1835660.0,0.4098,132480.0,0.0126,1966481.2242328601,0.38253783373604944,2.3515065314340795,2.7229471634598444e-12,True
2020-08-10,AAPL,1862350.0,0.3944,132480.0,0.0126,1993171.2242328767,0.36851366841571476,2.449918897294402,2.8672375053834817e-13,True
2020-08-11,AAPL,1806930.0,0.4069,132480.0,0.0125,1937764.307009414,0.37942685492835077,2.369703699572015,2.3550512135247157e-12,True
2020-08-12,AAPL,1866940.0,0.4141,132480.0,0.0125,1997774.3070094045,0.38698057678795716,2.3250514572658236,3.681618408611535e-12,True
2020-08-13,AAPL,1899920.0,0.4141,132480.0,0.0124,2030767.3910943042,0.3874185074516899,2.3248494167032954,2.904379462459023e-12,True
2020-08-14,AAPL,1898220.0,0.4143,132480.0,0.0124,2029067.3910943032,0.38758325578060676,2.323651086459215,3.0134757613540594e-12,True
2020-08-17,AAPL,1893290.0,0.4115,132480.0,0.0124,2024137.3910943093,0.38489918622451175,2.340705206785033,2.2053601893244954e-12,True
2020-08-18,AAPL,1909100.0,0.4104,132480.0,0.0123,2039960.4764876806,0.3840734409729494,2.3473608024439128,1.712509443889437e-12,True
2020-08-19,AAPL,1911480.0,0.408,132480.0,0.0123,2042340.4764876836,0.38185789716954055,2.3621952058955102,1.237293590256269e-12,True
2020-08-20,AAPL,1953980.0,0.4103,132480.0,0.0123,2084840.4764876838,0.3845464450203284,2.3477142659850343,1.2205590874748856e-12,True
2020-08-21,AAPL,2054620.0,0.4293,132480.0,0.0122,2185493.56318962,0.40359229628951626,2.235187213457106,6.264804656526294e-12,True
2020-08-24,AAPL,2079270.0,0.4274,132480.0,0.0122,2210143.5631896346,0.4020915258639159,2.245820830177111,4.285873189703847e-12,True
2020-08-25,AAPL,2062100.0,0.4299,132480.0,0.0122,2192973.563189619,0.4042441753862175,2.2317657973003904,6.40154567284912e-12,True
2020-08-26,AAPL,2090150.0,0.4301,132480.0,0.0121,2221036.6512003345,0.40475402070652083,2.2304917268590123,5.492147408579001e-12,True
2020-08-27,AAPL,2065160.0,0.4299,132480.0,0.0121,2196046.6512003285,0.4042775153334236,2.2317503479512273,6.2864205761478085e-12,True
2020-08-28,AAPL,2061760.0,0.4298,132480.0,0.0121,2192646.6512003285,0.40414375349425946,2.2323315917512225,6.350127547939801e-12,True
2020-08-31,AAPL,2131800.0,0.4345,132480.0,0.012,2262699.7405198975,0.40936368318675687,2.2057768528644885,7.04123372865251e-12,True
2020-09-01,AAPL,2216630.0,0.4373,132480.0,0.012,2347529.7405199064,0.41291587578694006,2.1900085776450475,5.823517131962673e-12,True
2020-09-02,AAPL,2170730.0,0.4465,132480.0,0.012,2301629.7405197904,0.4211063698325618,2.1411183352383163,2.0898571341168827e-11,True
2020-09-03,AAPL,1996990.0,0.493,132480.0,0.0119,2127902.831117087,0.46266965552247447,1.9208657959077444,3.4091044070130902e-09,True
2020-09-04,AAPL,1998350.0,0.4924,132480.0,0.0119,2129262.831118741,0.46212591769708106,1.923456806837565,3.2358748217575593e-09,True
2020-09-08,AAPL,1863880.0,0.5381,132480.0,0.0118,1994805.921774523,0.5027826636560095,1.7422591779756553,1.1970575234160278e-07,True
2020-09-09,AAPL,1938170.0,0.542,132480.0,0.0118,2069095.9218814725,0.5077039373443244,1.7274822610372607,1.0925998264970053e-07,True
2020-09-10,AAPL,1874930.0,0.5537,132480.0,0.0118,2005855.9200205593,0.517558986503325,1.6865271145931475,2.6596127065990556e-07,True
2020-09-11,AAPL,1850280.0,0.5563,132480.0,0.0117,1981219.012420528,0.5195340736981415,1.677746872069995,3.3578380318784886e-07,True
2020-09-14,AAPL,1905700.0,0.4774,132480.0,0.0117,2036639.016319067,0.4467071348730641,1.9910944442623324,1.6087305942522026e-09,True
2020-09-15,AAPL,1908760.0,0.4728,132480.0,0.0117,2039699.016323852,0.4424484791640506,2.012433173270242,1.0835825875129351e-09,True
2020-09-16,AAPL,1852490.0,0.4816,132480.0,0.0116,1983442.1108627222,0.4498034900689782,1.9723151886417487,2.9921196882240398e-09,True
2020-09-17,AAPL,1822910.0,0.4841,132480.0,0.0116,1953862.1108509852,0.4516545594353463,1.961283668297435,4.249755953825757e-09,True
2020-09-18,AAPL,1764940.0,0.4816,132480.0,0.0116,1895892.11084599,0.4483351658147574,1.972987395581888,4.8176498132590755e-09,True
2020-09-21,AAPL,1818490.0,0.4859,132480.0,0.0115,1949455.2067098212,0.45325703708440496,1.9532857634785414,4.98964424682104e-09,True
2020-09-22,AAPL,1847050.0,0.4862,132480.0,0.0115,1978015.206715386,0.45400849642108215,1.9517364356017781,4.386830961670073e-09,True
2020-09-23,AAPL,1769700.0,0.494,132480.0,0.0114,1900678.3038207188,0.45995779429218864,1.9182193901710116,1.164275941933066e-08,True
2020-09-24,AAPL,1787890.0,0.4848,132480.0,0.0114,1918868.303881458,0.4517084732654596,1.9584271255440457,5.419533863819618e-09,True
2020-09-25,AAPL,1854870.0,0.4948,132480.0,0.0114,1985848.303856094,0.4621650477166777,1.914109262701618,7.948106325986824e-09,True
2020-09-28,AAPL,1899240.0,0.4997,132480.0,0.0113,2030231.4023299052,0.4674591414099739,1.8929253736215363,9.041895680079328e-09,True
2020-09-29,AAPL,1884790.0,0.5002,132480.0,0.0113,2015781.4023199219,0.46769553343665726,1.890924893583775,1.0055390359093115e-08,True
2020-09-30,AAPL,1913180.0,0.5015,132480.0,0.0113,2044171.4023241845,0.4693636595944333,1.885259378681106,9.590207178833131e-09,True
2020-10-01,AAPL,1929330.0,0.502,132480.0,0.0112,2060334.5021231521,0.4700807850502375,1.8830527953985086,9.195770883290543e-09,True
2020-10-02,AAPL,1867110.0,0.5067,132480.0,0.0112,1998114.5020429743,0.47347869038295387,1.8640360439581682,1.7147859743955368e-08,True
2020-10-05,AAPL,1924570.0,0.4913,132480.0,0.0112,2055574.5021714692,0.4599887962934468,1.9287469665506396,4.3293816227448756e-09,True
2020-10-06,AAPL,1869490.0,0.4956,132480.0,0.0111,2000507.6032427482,0.46314207585747513,1.9105722387278639,7.84086989369551e-09,True
2020-10-07,AAPL,1901110.0,0.4987,132480.0,0.0111,2032127.6032371805,0.4665472560209683,1.8971396702815992,8.36107445337583e-09,True
2020-10-08,AAPL,1899410.0,0.4964,132480.0,0.0111,2030427.6032492584,0.4643687480391944,1.9069312400203473,7.150650127768e-09,True
2020-10-09,AAPL,1932390.0,0.499,132480.0,0.011,2063420.7056624966,0.4673126558668516,1.8956480327117426,7.33546596613451e-09,True
2020-10-12,AAPL,2055130.0,0.5336,132480.0,0.011,2186160.7052902956,0.5016179128983577,1.7574876649112383,4.161638880170931e-08,True
2020-10-13,AAPL,2000560.0,0.5294,132480.0,0.011,2131590.7053070837,0.4968573298363956,1.7736244682843094,4.042097286528628e-08,True
2020-10-14,AAPL,2002090.0,0.5147,132480.0,0.0109,2133133.8093011375,0.48308067649604286,1.8306942473822754,1.5694154873960433e-08,True
2020-10-15,AAPL,1994100.0,0.512,132480.0,0.0109,2125143.809323528,0.48042828727439035,1.8415699444145095,1.3573266306039986e-08,True
2020-10-16,AAPL,1966220.0,0.4577,132480.0,0.0109,2097263.809456226,0.42910142715650507,2.0850716247529304,2.0859328610884769e-10,True
2020-10-19,AAPL,1916070.0,0.4636,132480.0,0.0108,2047126.9144901435,0.4339203619866725,2.056330499459714,4.758950780926336e-10,True
2020-10-20,AAPL,1941230.0,0.4202,132480.0,0.0108,2072286.914494064,0.3936254386699552,2.288254282064332,4.651246679174717e-12,True
2020-10-21,AAPL,1930690.0,0.4047,132480.0,0.0108,2061746.9144940914,0.378974857330588,2.3827947917035783,7.108991976046301e-13,True
2020-10-22,AAPL,1912160.0,0.3938,132480.0,0.0107,2043230.0208408507,0.368538343749234,2.453640223941935,1.820271640846003e-13,True
2020-10-23,AAPL,1900430.0,0.3921,132480.0,0.0107,2031500.020840851,0.36680216349162026,2.465082669381947,1.5643193428230019e-13,True
2020-10-26,AAPL,1900600.0,0.3825,132480.0,0.0107,2031670.0208408516,0.3578236093090069,2.5311549592334526,3.689180822895219e-14,True
2020-10-27,AAPL,1926270.0,0.3844,132480.0,0.0106,2057353.128498308,0.35990816429892014,2.5176819479581196,4.0044169242804116e-14,True
2020-10-28,AAPL,1837020.0,0.3987,132480.0,0.0106,1968103.128498304,0.3721450686000667,2.4218301555571773,6.546133707629549e-13,True
2020-10-29,AAPL,1905190.0,0.4097,132480.0,0.0106,2036273.1284982972,0.3833259555670549,2.3517169206136987,1.6508612754605316e-12,True
2020-10-30,AAPL,1798430.0,0.4324,132480.0,0.0105,1929526.2374662356,0.4030217970875663,2.21942474617596,4.8733606302838606e-11,True
2020-11-02,AAPL,1796900.0,0.4233,132480.0,0.0105,1927996.2374664652,0.3945172479968415,2.2710870219203088,1.8339929840944732e-11,True
2020-11-03,AAPL,1824440.0,0.4232,132480.0,0.0104,1955549.3477457392,0.39482665505575115,2.27148137444038,1.4946599682755044e-11,True
2020-11-04,AAPL,1899070.0,0.42,132480.0,0.0104,2030179.3477458025,0.39287632428622976,2.2896898497416136,6.1187703306551156e-12,True
2020-11-05,AAPL,1966390.0,0.4302,132480.0,0.0104,2097499.3477457548,0.40330929242150104,2.2306418839736444,1.2561572411102925e-11,True
2020-11-06,AAPL,1964180.0,0.4181,132480.0,0.0103,2095302.459336167,0.3919356149009495,2.300530501960331,3.1018577395516157e-12,True
2020-11-09,AAPL,1924910.0,0.4177,132480.0,0.0103,2056032.4593361618,0.39106138774473104,2.3031377109298115,3.8842257939079395e-12,True
2020-11-10,AAPL,1919130.0,0.4171,132480.0,0.0103,2050252.4593361625,0.39042466168020035,2.3067450188696985,3.761760276993933e-12,True
2020-11-11,AAPL,1977440.0,0.4239,132480.0,0.0102,2108575.5722377165,0.3975370040542806,2.2664813742488805,5.681246876682361e-12,True
2020-11-12,AAPL,1972850.0,0.4235,132480.0,0.0102,2103985.5722377165,0.39710442211832303,2.2688221831342577,5.5898654244400586e-12,True
2020-11-13,AAPL,1973530.0,0.4116,132480.0,0.0102,2104665.5722377473,0.3859544045989625,2.339648916855966,1.2912481087419518e-12,True
2020-11-16,AAPL,1990870.0,0.4031,132480.0,0.0101,2122018.686450677,0.3781869132201103,2.392618025383437,3.7010542291868666e-13,True
2020-11-17,AAPL,1975740.0,0.394,132480.0,0.0101,2106888.686450679,0.36947446005624085,2.451961580814232,1.147690418198771e-13,True
2020-11-18,AAPL,1953300.0,0.3933,132480.0,0.0101,2084448.6864506789,0.3685544742910726,2.4567520545349564,1.2350247727659032e-13,True
2020-11-19,AAPL,1963330.0,0.3934,132480.0,0.01,2094491.8019750891,0.36876440437723085,2.456030368897421,1.160165097042708e-13,True
2020-11-20,AAPL,1941740.0,0.3919,132480.0,0.01,2072901.8019750891,0.3671027277318814,2.466201628047611,1.1042788563991917e-13,True
2020-11-23,AAPL,1884110.0,0.3528,132480.0,0.01,2015271.8019750898,0.32983839062276304,2.7577332476032552,2.366513718934779e-16,True
2020-11-24,AAPL,1905870.0,0.3476,132480.0,0.0099,2037044.9188111182,0.32521639838355826,2.801145474137358,6.646099612415954e-17,True
2020-11-25,AAPL,1920150.0,0.3485,132480.0,0.0099,2051324.9188111182,0.32621466677784816,2.79344931196314,6.924463664956932e-17,True
2020-11-27,AAPL,1929330.0,0.3488,132480.0,0.0098,2060518.0369588956,0.32659277510725526,2.790871407256713,6.727715779913437e-17,True
2020-11-30,AAPL,1970130.0,0.3522,132480.0,0.0098,2101318.0369588956,0.330211692684854,2.7622580124964657,9.006268218595032e-17,True
